,MeetingID,RecordingUrl
840,502,https://kopyt-sady.org/
841,459,http://szumny.com/
842,558,http://www.fundacja.net/
843,263,https://www.oleszczak.net/
844,6,http://www.gabinety.com/
845,814,https://www.ograbek-zolnierczyk.net/
846,306,http://gabinety.pl/
847,240,http://ppuh.pl/
848,650,http://www.spoldzielnia.com/
849,709,http://www.stowarzyszenie.com/
850,179,https://stowarzyszenie.pl/
851,534,http://stowarzyszenie.com/
852,64,http://gabinety.pl/
853,457,http://www.stowarzyszenie.org/
854,599,http://www.gabinety.pl/
855,641,https://ciereszko-pawliczak.net/
856,176,http://www.grupa.pl/
857,194,http://wyrwal-szumna.pl/
858,69,http://haponiuk.pl/
859,128,https://salomon-pietrusiewicz.org/
860,831,https://spoldzielnia.com/
861,794,https://smagala.org/
862,109,https://www.karpiel.com/
863,23,https://www.ppuh.com/
864,368,http://www.stowarzyszenie.pl/
865,659,https://www.gabinety.pl/
866,665,http://spoldzielnia.pl/
867,77,https://fundacja.net/
868,889,https://www.spoldzielnia.pl/
869,28,https://ppuh.pl/
870,420,https://www.szczypek.com/
871,536,http://grupa.pl/
872,130,http://www.fpuh.com/
873,111,http://www.stowarzyszenie.com/
874,651,http://www.stowarzyszenie.net/
875,727,http://www.ppuh.pl/
876,479,https://gabinety.pl/
877,689,http://sibiga-wdowczyk.com/
878,19,http://www.piekara.pl/
879,407,http://galon.pl/
880,675,https://www.gowin-rosada.net/
881,365,http://www.piechura.pl/
882,773,http://grupa.pl/
883,26,http://www.krauza.net/
884,795,http://www.fiolka.pl/
885,145,https://spoldzielnia.com/
886,646,http://www.stowarzyszenie.com/
887,285,http://kidon.com/
888,619,http://www.fundacja.net/
889,106,https://www.adamiuk-tofil.com/
890,127,http://www.solich.com/
891,795,https://fpuh.pl/
892,284,https://www.fpuh.com/
893,382,https://www.ppuh.com/
894,428,https://fundacja.pl/
895,508,http://gabinety.pl/
896,582,https://www.fpuh.pl/
897,838,http://spoldzielnia.pl/
898,333,https://www.tomalak-nastaj.pl/
899,546,https://kurczab.pl/
900,679,http://ppuh.pl/
901,692,http://fpuh.com/
902,874,https://grupa.com/
903,429,http://www.stranc-kochanowicz.com/
904,833,https://stowarzyszenie.org/
905,75,https://www.honkisz-prazmo.com/
906,280,http://www.gabinety.pl/
907,356,https://www.spoldzielnia.com/
908,112,http://www.grupa.pl/
909,762,https://www.spoldzielnia.pl/
910,406,http://www.ppuh.com/
911,305,https://ryndak-brodka.pl/
912,432,https://www.grupa.pl/
913,365,https://www.spoldzielnia.pl/
914,651,https://spoldzielnia.net/
915,412,http://www.stowarzyszenie.org/
916,848,http://www.fpuh.com/
917,833,https://www.spoldzielnia.com/
918,31,http://kopczyk.com/
919,174,https://www.gozdur.net/
920,28,http://www.grupa.com/
921,528,https://kuffel-cacko.pl/
922,859,http://stowarzyszenie.com/
923,922,https://grupa.net/
924,814,https://www.gabinety.pl/
925,346,http://fpuh.pl/
926,146,https://www.ppuh.com/
927,611,https://wolos-malewicz.net/
928,805,https://fundacja.net/
929,816,https://rohde-jasnoch.com/
930,497,http://www.fundacja.com/
931,151,https://www.zawal.org/
932,196,http://www.mlynczyk-franas.net/
933,737,http://www.bitner.org/
934,39,https://stowarzyszenie.pl/
935,885,https://www.olma-przerwa.pl/
936,214,https://www.jasko.com/
937,6,http://pazik.pl/
938,754,http://www.szumny.com/
939,973,http://grupa.pl/
940,438,https://www.gabinety.pl/
941,977,http://fundacja.com/
942,228,http://www.iskierka.pl/
943,634,http://stowarzyszenie.com/
944,640,http://www.fpuh.com/
945,504,https://fpuh.com/
946,925,https://adrian.org/
947,331,http://sypek.pl/
948,866,http://www.stowarzyszenie.pl/
949,547,https://www.gabinety.com/
950,239,https://www.raszkiewicz.pl/
951,815,https://wawrzyczek.com/
952,174,http://www.ppuh.com/
953,42,http://spoldzielnia.com/
954,789,http://www.majczyna.org/
955,73,http://matyjaszek-kuder.org/
956,962,https://hojka.com/
957,558,http://www.pabis.com/
958,560,https://www.oslizlo.com/
959,29,https://radzewicz.com/
960,191,http://www.gabinety.net/
961,492,https://pianka.com/
962,502,http://ppuh.pl/
963,885,https://www.bogus-wrzesniak.pl/
964,524,http://bartos.net/
965,693,https://stowarzyszenie.pl/
966,668,http://www.gabinety.pl/
967,63,http://fpuh.com/
968,528,https://www.fundacja.pl/
969,870,https://www.stowarzyszenie.com/
970,413,http://www.doroba-adrian.pl/
971,144,http://siekierka-bobak.pl/
972,965,https://www.spoldzielnia.pl/
973,90,http://www.pachla-kocol.pl/
974,748,https://www.stowarzyszenie.pl/
975,252,http://www.budych.pl/
976,56,http://fundacja.pl/
977,42,https://www.fundacja.org/
978,444,https://ppuh.com/
979,802,http://gabinety.pl/
980,199,https://misiaszek-kadela.pl/
981,784,http://www.lewek.org/
982,709,http://grupa.com/
983,62,http://www.zawodnik.com/
984,540,https://www.celuch.net/
985,363,https://www.fundacja.com/
986,777,http://www.grupa.org/
987,108,http://www.fundacja.pl/
988,270,http://spoldzielnia.net/
989,980,http://www.fundacja.net/
990,287,http://grupa.pl/
991,153,https://www.spoldzielnia.pl/
992,110,https://www.kroll.net/
993,677,https://grupa.pl/
994,251,http://www.fpuh.com/
995,363,https://www.stowarzyszenie.pl/
996,744,https://www.naumiuk.pl/
997,160,https://www.ppuh.net/
998,218,http://www.fundacja.com/
