,ModuleID,RecordingUrl
839,64,http://ppuh.pl/
840,97,https://www.sypek-gogacz.com/
841,27,http://stowarzyszenie.com/
842,99,https://lukasiuk.pl/
843,24,https://ppuh.com/
844,9,http://www.fpuh.pl/
845,59,http://www.ppuh.com/
846,55,https://www.spoldzielnia.com/
847,78,https://gordon.com/
848,30,http://gabinety.org/
849,10,http://www.ppuh.pl/
850,38,http://stowarzyszenie.org/
851,34,http://www.elwart-ignatiuk.net/
852,26,http://www.chomiak.com/
853,51,https://gogacz-trochim.net/
854,96,https://spoldzielnia.net/
855,88,https://www.wydmuch.com/
856,71,http://grupa.pl/
857,52,https://www.spoldzielnia.net/
858,61,https://krzyzostaniak.org/
859,48,http://www.fundacja.pl/
860,16,http://www.fpuh.com/
861,21,http://www.stowarzyszenie.pl/
862,48,https://fundacja.com/
863,27,http://kusio.pl/
864,50,https://fpuh.com/
865,36,http://stowarzyszenie.pl/
866,82,http://www.stowarzyszenie.com/
867,44,https://fundacja.net/
868,27,http://fpuh.com/
869,52,https://www.fundacja.com/
870,32,http://www.dziedzina-bosek.com/
871,47,http://www.ppuh.com/
872,92,https://www.korek-kamieniarz.pl/
873,72,https://fundacja.com/
874,73,https://www.fundacja.com/
875,42,https://www.stowarzyszenie.pl/
876,46,http://ppuh.pl/
877,37,http://www.zmarzly-koziatek.pl/
878,27,http://gabinety.org/
879,18,http://www.jalowiec-dziwak.com/
880,68,https://www.ppuh.pl/
881,80,http://www.gryciuk-fidler.net/
882,58,http://www.szynkiewicz.com/
883,65,http://www.owsiany.com/
884,26,https://www.salach-malara.com/
885,42,http://dela-malisz.pl/
886,58,https://www.spoldzielnia.net/
887,69,https://wiencek.com/
888,46,https://ppuh.pl/
889,75,http://josko-rozewicz.net/
890,91,https://www.grupa.com/
891,65,https://www.drozdowicz.pl/
892,91,https://ppuh.pl/
893,87,http://fpuh.org/
894,27,https://www.zander.org/
895,23,http://www.rubacha.pl/
896,74,http://gortat-zacharek.com/
897,87,http://ppuh.pl/
898,27,http://www.gabinety.com/
899,12,https://spoldzielnia.com/
900,51,https://gabinety.pl/
901,37,http://www.ppuh.pl/
902,14,http://szatanik-zegar.net/
903,70,http://sidorczuk.com/
904,23,https://www.grupa.com/
905,80,https://www.wyrwal.net/
906,13,https://razniak.com/
907,60,https://www.gospodarek.com/
908,1,https://fpuh.pl/
909,92,http://szymanczak.com/
910,23,http://kolonko-frydel.pl/
911,27,https://kopij-blazejak.com/
912,35,http://www.slupek.com/
913,5,https://www.fundacja.com/
914,24,https://www.grupa.pl/
915,73,https://furmankiewicz.pl/
916,49,http://laszczyk-orman.com/
917,17,https://www.stowarzyszenie.pl/
918,29,https://www.garbaciak-grzech.com/
919,18,https://www.brudny-tylek.com/
920,72,https://www.matacz-lejman.pl/
921,53,https://www.fronczyk-kalwa.pl/
922,32,https://fpuh.org/
923,90,http://www.gabinety.com/
924,38,http://www.indyk-kawala.pl/
925,66,https://www.spoldzielnia.pl/
926,9,https://stowarzyszenie.com/
927,33,http://fpuh.pl/
928,38,https://grupa.com/
929,29,http://www.ppuh.pl/
930,5,https://www.misior.pl/
931,62,http://fundacja.com/
932,5,http://ppuh.pl/
933,19,https://www.grabos.org/
934,80,http://ppuh.org/
935,70,https://www.kolesnik-sarniak.com/
936,24,http://fundacja.com/
937,64,http://www.rurka.com/
938,69,https://www.mendyka.com/
939,34,http://fundacja.pl/
940,97,http://www.gabinety.pl/
941,49,https://trzpil-kapcia.org/
942,62,http://www.spoldzielnia.com/
943,20,https://spoldzielnia.org/
944,45,http://szyda-bogumil.pl/
945,76,https://www.spoldzielnia.org/
946,67,http://fpuh.com/
947,58,http://www.hallmann.com/
948,86,https://www.wyskiel-reszke.com/
949,15,http://stowarzyszenie.com/
950,49,http://syslo-jas.pl/
951,100,https://www.gabinety.com/
952,92,http://www.spoldzielnia.com/
953,9,http://www.fundacja.org/
954,54,https://gas-andrearczyk.com/
955,66,https://stowarzyszenie.com/
956,62,https://www.fpuh.pl/
957,18,https://www.ppuh.org/
958,7,https://ppuh.com/
959,58,https://taranek-heleniak.com/
960,79,https://grupa.pl/
961,58,https://www.wawrzonek.pl/
962,21,http://taranek.pl/
963,58,http://www.ppuh.com/
964,75,https://majewicz.org/
965,87,http://zadora-suszka.net/
966,15,http://www.gabinety.net/
967,48,http://www.spoldzielnia.com/
968,92,https://doroszuk.com/
969,3,http://www.grunt.net/
970,99,https://www.gabinety.pl/
971,82,http://www.szeja.pl/
972,18,http://www.grupa.net/
973,1,https://www.fpuh.org/
974,44,http://www.ropiak.net/
975,46,https://spoldzielnia.net/
976,30,http://darul.com/
977,18,https://fundacja.pl/
978,72,http://grupa.pl/
979,3,https://www.fpuh.com/
980,11,https://jakubiuk.net/
981,53,http://styn.pl/
982,20,http://grupa.net/
983,27,https://grupa.pl/
984,59,https://fpuh.org/
985,95,http://spoldzielnia.pl/
986,84,https://myszk.pl/
987,98,https://szelest.com/
988,62,http://www.grupa.pl/
989,4,https://www.wichary-pastula.com/
990,91,http://www.bela.net/
991,81,http://www.spoldzielnia.com/
992,45,https://fpuh.com/
993,79,http://www.gabinety.pl/
994,61,https://stowarzyszenie.com/
995,12,https://www.tytko-maksimowicz.org/
996,17,https://ppuh.pl/
997,90,https://spoldzielnia.pl/
998,30,https://gabinety.net/
